experience_level,employment_type,salary_in_usd,employee_residence,remote_ratio,company_location,company_size,job_position,job_scope,company_region,abroad
SE,FT,153000,US,100,US,M,STAFF,DATA SCIENTIST,Americas,False
SE,FT,130000,US,100,US,M,STAFF,ML/AI ENGINEER,Americas,False
SE,FT,84000,US,100,US,M,STAFF,ML/AI ENGINEER,Americas,False
SE,FT,50432,ES,0,ES,M,STAFF,DATA ANALYST,Europe,False
SE,FT,36773,ES,0,ES,M,STAFF,DATA ANALYST,Europe,False
MI,FT,150000,US,100,US,L,STAFF,DATA ANALYST,Americas,False
MI,FT,102200,GB,100,GB,M,STAFF,DATA SCIENTIST,Europe,False
EN,FT,22892,IN,50,IN,M,STAFF,DATA SCIENTIST,Asia,False
SE,FT,144000,US,100,US,M,STAFF,DATA ANALYST,Americas,False
SE,FT,113000,US,100,US,M,STAFF,DATA ANALYST,Americas,False
EN,FT,31520,PT,100,ES,M,STAFF,ML/AI ENGINEER,Europe,True
SE,FT,195400,US,100,US,L,STAFF,ML/AI ENGINEER,Americas,False
SE,FT,195400,US,100,US,L,STAFF,DATA ARCHITECT,Americas,False
SE,FT,131300,US,100,US,L,STAFF,DATA ARCHITECT,Americas,False
SE,FT,178800,US,100,US,L,STAFF,DATA ENGINEER,Americas,False
SE,FT,132100,US,100,US,L,STAFF,DATA ENGINEER,Americas,False
MI,CT,60000,IN,100,US,S,STAFF,ML/AI ENGINEER,Americas,True
SE,FT,63040,FI,50,FI,S,STAFF,ML/AI ENGINEER,Europe,False
EN,FT,50000,IN,100,AS,L,STAFF,DATA ANALYST,Oceania,True
SE,FT,140000,US,100,US,M,STAFF,DATA ENGINEER,Americas,False
MI,FT,80036,GB,100,GB,M,STAFF,DATA ENGINEER,Europe,False
SE,FT,190000,US,100,US,M,STAFF,ANALYTICS ENGINEER,Americas,False
SE,FT,140000,US,100,US,M,STAFF,ANALYTICS ENGINEER,Americas,False
SE,FT,165000,US,100,US,L,STAFF,DATA SCIENTIST,Americas,False
SE,FT,108000,US,0,US,L,STAFF,ML/AI ENGINEER,Americas,False
EN,FT,20000,FR,50,FR,M,STAFF,ML/AI ENGINEER,Europe,False
SE,FT,190000,US,100,US,M,STAFF,DATA ARCHITECT,Americas,False
SE,FT,135000,US,100,US,M,STAFF,DATA ARCHITECT,Americas,False
SE,FT,179400,US,0,US,M,STAFF,DATA SCIENTIST,Americas,False
SE,FT,154000,US,0,US,M,STAFF,DATA SCIENTIST,Americas,False
SE,FT,193900,US,0,US,M,STAFF,ML/AI ENGINEER,Americas,False
SE,FT,129300,US,0,US,M,STAFF,ML/AI ENGINEER,Americas,False
EX,FT,222640,US,0,US,M,MANAGER,DATA SCIENTIST,Americas,False
EX,FT,182160,US,0,US,M,MANAGER,DATA SCIENTIST,Americas,False
MI,FT,150000,US,0,US,M,STAFF,DATA ENGINEER,Americas,False
MI,FT,100000,US,0,US,M,STAFF,DATA ENGINEER,Americas,False
SE,FT,122500,US,100,US,M,STAFF,ANALYTICS ENGINEER,Americas,False
SE,FT,100000,US,100,US,M,STAFF,ANALYTICS ENGINEER,Americas,False
EX,FT,297500,US,100,US,M,STAFF,DATA ENGINEER,Americas,False
EX,FT,260000,US,100,US,M,STAFF,DATA ENGINEER,Americas,False
EN,FT,15000,TH,100,TH,L,STAFF,ML/AI ENGINEER,Asia,False
SE,FT,193000,ES,100,US,M,STAFF,DATA ENGINEER,Americas,True
EN,FT,93000,US,0,US,M,STAFF,DATA SCIENTIST,Americas,False
EN,FT,73000,US,0,US,M,STAFF,DATA SCIENTIST,Americas,False
MI,FT,100000,US,100,US,M,STAFF,DATA ENGINEER,Americas,False
MI,FT,60000,US,100,US,M,STAFF,DATA ENGINEER,Americas,False
SE,FT,136994,US,100,US,M,STAFF,DATA SCIENTIST,Americas,False
SE,FT,101570,US,100,US,M,STAFF,DATA SCIENTIST,Americas,False
SE,FT,250000,US,100,US,M,STAFF,DATA ENGINEER,Americas,False
SE,FT,63000,US,100,US,M,STAFF,DATA ENGINEER,Americas,False
MI,FT,134000,US,0,US,M,MANAGER,OTHERS,Americas,False
MI,FT,98000,US,0,US,M,MANAGER,OTHERS,Americas,False
SE,FT,57786,FR,50,FR,L,DIRECTOR,DATA SCIENTIST,Europe,False
MI,FT,136000,US,100,US,M,STAFF,DATA ANALYST,Americas,False
MI,FT,112000,US,100,US,M,STAFF,DATA ANALYST,Americas,False
SE,FT,172000,US,100,US,M,STAFF,DATA SCIENTIST,Americas,False
SE,FT,215000,US,0,US,M,STAFF,DATA ENGINEER,Americas,False
SE,FT,164000,US,0,US,M,STAFF,DATA ENGINEER,Americas,False
SE,FT,300000,US,0,US,M,STAFF,DATA ENGINEER,Americas,False
SE,FT,130000,US,0,US,M,STAFF,DATA ENGINEER,Americas,False
SE,FT,150000,US,100,US,M,STAFF,DATA ENGINEER,Americas,False
EN,FT,45390,GB,50,GB,L,STAFF,DATA ENGINEER,Europe,False
SE,FT,250000,US,100,US,M,STAFF,DATA ENGINEER,Americas,False
SE,FT,63000,US,100,US,M,STAFF,DATA ENGINEER,Americas,False
MI,FT,97500,US,100,US,L,STAFF,DATA ANALYST,Americas,False
SE,FT,212800,US,100,US,M,STAFF,RESEARCH/APPLIED SCIENTIST,Americas,False
SE,FT,142800,US,100,US,M,STAFF,RESEARCH/APPLIED SCIENTIST,Americas,False
MI,FT,73546,NL,50,NL,L,STAFF,DATA SCIENTIST,Europe,False
EN,FT,50000,US,50,DE,M,STAFF,DATA SCIENTIST,Europe,True
SE,FT,151800,US,0,US,M,STAFF,DATA SCIENTIST,Americas,False
SE,FT,130240,US,0,US,M,STAFF,DATA SCIENTIST,Americas,False
SE,FT,165000,US,100,US,M,STAFF,ANALYTICS ENGINEER,Americas,False
SE,FT,140250,US,100,US,M,STAFF,ANALYTICS ENGINEER,Americas,False
SE,FT,135000,US,0,US,M,STAFF,DATA ENGINEER,Americas,False
SE,FT,115000,US,0,US,M,STAFF,DATA ENGINEER,Americas,False
SE,FT,179400,US,100,US,M,STAFF,DATA SCIENTIST,Americas,False
SE,FT,154000,US,100,US,M,STAFF,DATA SCIENTIST,Americas,False
MI,FT,75000,US,0,US,M,STAFF,DATA ANALYST,Americas,False
SE,FT,102663,GB,100,GB,M,STAFF,ANALYTICS ENGINEER,Europe,False
SE,FT,80041,GB,100,GB,M,STAFF,ANALYTICS ENGINEER,Europe,False
SE,FT,104611,GB,100,GB,M,STAFF,DATA ENGINEER,Europe,False
SE,FT,82280,GB,100,GB,M,STAFF,DATA ENGINEER,Europe,False
SE,FT,191475,US,0,US,M,STAFF,DATA SCIENTIST,Americas,False
SE,FT,141525,US,0,US,M,STAFF,DATA SCIENTIST,Americas,False
SE,FT,115000,US,0,US,L,STAFF,DATA ANALYST,Americas,False
EN,FT,31520,ES,50,ES,M,STAFF,DATA SCIENTIST,Europe,False
SE,FT,81000,US,100,US,M,STAFF,OTHERS,Americas,False
SE,FT,66000,US,100,US,M,STAFF,OTHERS,Americas,False
EN,FT,46000,US,100,US,L,STAFF,DATA ANALYST,Americas,False
EN,FT,80000,US,100,US,L,STAFF,DATA ENGINEER,Americas,False
EX,FT,200000,US,100,US,S,STAFF,ML/AI ENGINEER,Americas,False
EX,FT,180000,US,100,US,S,STAFF,ML/AI ENGINEER,Americas,False
EX,FT,200000,US,100,US,S,STAFF,ML/AI ENGINEER,Americas,False
SE,FT,204100,US,0,US,M,STAFF,DATA SCIENTIST,Americas,False
SE,FT,136100,US,0,US,M,STAFF,DATA SCIENTIST,Americas,False
MI,FT,118208,GB,0,GB,M,STAFF,DATA SCIENTIST,Europe,False
MI,FT,110820,GB,0,GB,M,STAFF,DATA SCIENTIST,Europe,False
EN,PT,19073,DK,50,DK,L,STAFF,ML/AI ENGINEER,Europe,False
SE,FT,191475,US,100,US,M,STAFF,DATA SCIENTIST,Americas,False
SE,FT,141525,US,100,US,M,STAFF,DATA SCIENTIST,Americas,False
SE,FT,95000,US,100,US,M,STAFF,OTHERS,Americas,False
SE,FT,70000,US,100,US,M,STAFF,OTHERS,Americas,False
MI,FT,75000,BO,100,US,M,STAFF,ML/AI ENGINEER,Americas,True
MI,FT,113000,US,0,US,L,STAFF,DATA ANALYST,Americas,False
SE,FT,130000,US,100,US,M,STAFF,DATA SCIENTIST,Americas,False
MI,FT,113000,US,100,US,L,STAFF,DATA ANALYST,Americas,False
MI,FT,140000,US,100,US,M,STAFF,DATA ANALYST,Americas,False
SE,FT,50000,PH,100,PH,S,STAFF,DATA ANALYST,Asia,False
MI,FT,53368,AU,100,AU,M,STAFF,DATA ANALYST,Oceania,False
SE,FT,175000,US,0,US,M,STAFF,DATA SCIENTIST,Americas,False
SE,FT,140000,US,0,US,M,STAFF,DATA SCIENTIST,Americas,False
SE,FT,29944,PT,50,PT,S,LEAD,DATA SCIENTIST,Europe,False
SE,FT,250000,US,0,US,M,STAFF,ANALYTICS ENGINEER,Americas,False
SE,FT,63000,US,0,US,M,STAFF,ANALYTICS ENGINEER,Americas,False
MI,FT,145000,US,50,US,L,STAFF,RESEARCH/APPLIED SCIENTIST,Americas,False
SE,FT,105000,US,0,US,M,STAFF,DATA ENGINEER,Americas,False
SE,FT,90000,US,0,US,M,STAFF,DATA ENGINEER,Americas,False
SE,FT,146200,US,100,US,M,STAFF,DATA ENGINEER,Americas,False
SE,FT,124270,US,100,US,M,STAFF,DATA ENGINEER,Americas,False
MI,FT,225000,US,0,US,M,STAFF,DATA SCIENTIST,Americas,False
MI,FT,160000,US,0,US,M,STAFF,DATA SCIENTIST,Americas,False
MI,FT,54634,NL,100,NL,S,STAFF,DATA SCIENTIST,Europe,False
SE,FT,185800,CA,100,CA,M,STAFF,DATA ENGINEER,Americas,False
SE,FT,137400,CA,100,CA,M,STAFF,DATA ENGINEER,Americas,False
SE,FT,245000,US,0,US,M,STAFF,ANALYTICS ENGINEER,Americas,False
SE,FT,180000,US,0,US,M,STAFF,ANALYTICS ENGINEER,Americas,False
SE,FT,203500,US,0,US,M,STAFF,ANALYTICS ENGINEER,Americas,False
SE,FT,152000,US,0,US,M,STAFF,ANALYTICS ENGINEER,Americas,False
SE,FT,186000,US,100,US,M,STAFF,ML/AI ENGINEER,Americas,False
SE,FT,148800,US,100,US,M,STAFF,ML/AI ENGINEER,Americas,False
SE,FT,95386,IN,50,IN,L,LEAD,ML/AI ENGINEER,Asia,False
MI,FT,128058,GB,50,GB,L,STAFF,ML/AI ENGINEER,Europe,False
EN,FT,82000,US,0,US,L,STAFF,DATA SCIENTIST,Americas,False
EN,PT,110000,DO,100,FR,M,STAFF,DATA SCIENTIST,Europe,True
MI,FT,173000,US,50,US,M,STAFF,ML/AI ENGINEER,Americas,False
SE,FT,203500,US,0,US,M,STAFF,DATA SCIENTIST,Americas,False
SE,FT,152000,US,0,US,M,STAFF,DATA SCIENTIST,Americas,False
SE,FT,186000,US,100,US,M,STAFF,ML/AI ENGINEER,Americas,False
SE,FT,148800,US,100,US,M,STAFF,ML/AI ENGINEER,Americas,False
MI,FT,158000,US,100,US,M,MANAGER,DATA SCIENTIST,Americas,False
MI,FT,134000,US,100,US,M,MANAGER,DATA SCIENTIST,Americas,False
SE,FT,120000,US,100,US,M,STAFF,DATA SCIENTIST,Americas,False
EX,FT,200000,US,100,US,M,STAFF,ANALYTICS ENGINEER,Americas,False
EX,FT,150000,US,100,US,M,STAFF,ANALYTICS ENGINEER,Americas,False
SE,FT,216200,US,0,US,M,STAFF,DATA ANALYST,Americas,False
SE,FT,144100,US,0,US,M,STAFF,DATA ANALYST,Americas,False
MI,FT,115573,NL,0,NL,M,STAFF,DATA SCIENTIST,Europe,False
MI,FT,89306,NL,0,NL,M,STAFF,DATA SCIENTIST,Europe,False
SE,FT,250000,US,0,US,M,STAFF,DATA ENGINEER,Americas,False
SE,FT,63000,US,0,US,M,STAFF,DATA ENGINEER,Americas,False
SE,FT,85000,US,100,US,M,STAFF,DATA ENGINEER,Americas,False
SE,FT,135000,US,100,US,M,STAFF,ML/AI ENGINEER,Americas,False
SE,FT,85000,US,100,US,M,STAFF,ML/AI ENGINEER,Americas,False
SE,FT,206000,US,100,US,M,MANAGER,DATA SCIENTIST,Americas,False
SE,FT,175100,US,100,US,M,MANAGER,DATA SCIENTIST,Americas,False
SE,FT,149040,US,100,US,M,STAFF,DATA ARCHITECT,Americas,False
SE,FT,113900,US,100,US,M,STAFF,DATA ARCHITECT,Americas,False
SE,FT,200000,US,100,US,L,STAFF,ML/AI ENGINEER,Americas,False
SE,FT,150000,US,100,US,L,STAFF,ML/AI ENGINEER,Americas,False
SE,FT,195700,US,0,US,M,STAFF,DATA ENGINEER,Americas,False
SE,FT,130500,US,0,US,M,STAFF,DATA ENGINEER,Americas,False
SE,FT,170000,US,100,US,M,STAFF,ANALYTICS ENGINEER,Americas,False
SE,FT,135000,US,100,US,M,STAFF,ANALYTICS ENGINEER,Americas,False
MI,FT,98506,GB,0,GB,M,STAFF,DATA ENGINEER,Europe,False
SE,FT,200000,PR,100,PR,M,STAFF,DATA ENGINEER,Americas,False
SE,FT,135000,PR,100,PR,M,STAFF,DATA ENGINEER,Americas,False
SE,FT,193900,US,0,US,M,STAFF,ML/AI ENGINEER,Americas,False
SE,FT,129300,US,0,US,M,STAFF,ML/AI ENGINEER,Americas,False
EN,FT,55410,GB,100,GB,S,STAFF,ML/AI ENGINEER,Europe,False
SE,FT,86193,GB,0,GB,M,STAFF,DATA ANALYST,Europe,False
SE,FT,61566,GB,0,GB,M,STAFF,DATA ANALYST,Europe,False
SE,FT,175000,US,100,US,M,STAFF,DATA ANALYST,Americas,False
SE,FT,130000,US,100,US,M,STAFF,DATA ANALYST,Americas,False
SE,FT,188100,US,0,US,M,STAFF,DATA ENGINEER,Americas,False
SE,FT,139860,US,0,US,M,STAFF,DATA ENGINEER,Americas,False
SE,FT,248700,US,0,US,M,STAFF,ML/AI ENGINEER,Americas,False
SE,FT,167100,US,0,US,M,STAFF,ML/AI ENGINEER,Americas,False
SE,FT,123400,US,0,US,M,STAFF,DATA SCIENTIST,Americas,False
SE,FT,88100,US,0,US,M,STAFF,DATA SCIENTIST,Americas,False
MI,FT,50432,DE,100,DE,S,STAFF,DATA ANALYST,Europe,False
SE,FT,245000,US,0,US,M,STAFF,DATA SCIENTIST,Americas,False
SE,FT,205000,US,0,US,M,STAFF,DATA SCIENTIST,Americas,False
SE,FT,141300,US,0,US,M,STAFF,DATA ENGINEER,Americas,False
SE,FT,102100,US,0,US,M,STAFF,DATA ENGINEER,Americas,False
SE,FT,141300,US,0,US,M,STAFF,DATA ARCHITECT,Americas,False
SE,FT,102100,US,0,US,M,STAFF,DATA ARCHITECT,Americas,False
EN,FT,50000,AR,100,AR,L,STAFF,DATA ANALYST,Americas,False
EN,FT,84053,BE,100,BE,L,STAFF,DATA SCIENTIST,Europe,False
MI,FT,61566,GB,50,GB,S,LEAD,DATA SCIENTIST,Europe,False
SE,FT,189500,US,100,US,L,MANAGER,DATA SCIENTIST,Americas,False
SE,FT,140100,US,100,US,L,MANAGER,DATA SCIENTIST,Americas,False
SE,FT,177600,US,100,US,L,STAFF,DATA ENGINEER,Americas,False
SE,FT,131300,US,100,US,L,STAFF,DATA ENGINEER,Americas,False
MI,FT,24000,US,0,US,M,STAFF,DATA ENGINEER,Americas,False
EN,FT,115000,US,50,US,L,STAFF,ML/AI ENGINEER,Americas,False
MI,FT,193900,US,0,US,M,STAFF,ML/AI ENGINEER,Americas,False
MI,FT,129300,US,0,US,M,STAFF,ML/AI ENGINEER,Americas,False
SE,FT,180000,US,100,US,L,STAFF,DATA SCIENTIST,Americas,False
SE,FT,140000,US,100,US,L,STAFF,DATA SCIENTIST,Americas,False
MI,FT,216200,US,0,US,M,STAFF,DATA ANALYST,Americas,False
MI,FT,144100,US,0,US,M,STAFF,DATA ANALYST,Americas,False
SE,FT,216000,US,0,US,M,STAFF,ML/AI ENGINEER,Americas,False
SE,FT,144000,US,0,US,M,STAFF,ML/AI ENGINEER,Americas,False
EN,FT,150000,US,100,US,L,STAFF,DATA ANALYST,Americas,False
MI,FT,53416,IN,100,ID,L,STAFF,DATA SCIENTIST,Asia,True
EN,FT,50000,AT,50,AT,M,STAFF,DATA SCIENTIST,Europe,False
SE,FT,250000,US,50,US,L,STAFF,DATA ARCHITECT,Americas,False
EX,FT,84053,NL,0,NL,L,STAFF,RESEARCH/APPLIED SCIENTIST,Europe,False
MI,FT,131752,GB,100,GB,M,STAFF,DATA SCIENTIST,Europe,False
SE,FT,48000,AR,100,US,S,STAFF,ANALYTICS ENGINEER,Americas,True
EX,FT,260500,US,0,US,M,MANAGER,DATA SCIENTIST,Americas,False
EX,FT,175100,US,0,US,M,MANAGER,DATA SCIENTIST,Americas,False
EN,FT,55000,US,100,US,S,STAFF,DATA ANALYST,Americas,False
MI,FT,130000,US,100,US,M,STAFF,DATA ANALYST,Americas,False
SE,FT,77119,FR,100,GB,L,STAFF,ML/AI ENGINEER,Europe,True
EN,FT,52008,BE,50,BE,S,STAFF,DATA SCIENTIST,Europe,False
MI,FL,30523,IN,100,IN,S,STAFF,ML/AI ENGINEER,Asia,False
SE,FT,206699,US,0,US,M,STAFF,DATA ENGINEER,Americas,False
SE,FT,99100,US,0,US,M,STAFF,DATA ENGINEER,Americas,False
MI,FT,200000,US,0,US,M,STAFF,ANALYTICS ENGINEER,Americas,False
MI,FT,54000,US,0,US,M,STAFF,ANALYTICS ENGINEER,Americas,False
SE,FT,250000,US,0,US,M,STAFF,DATA ARCHITECT,Americas,False
SE,FT,63000,US,0,US,M,STAFF,DATA ARCHITECT,Americas,False
SE,FT,250000,US,0,US,M,STAFF,DATA ENGINEER,Americas,False
SE,FT,63000,US,0,US,M,STAFF,DATA ENGINEER,Americas,False
EN,FT,130000,US,50,US,L,STAFF,ANALYTICS ENGINEER,Americas,False
SE,FT,100000,US,0,US,L,STAFF,DATA ENGINEER,Americas,False
SE,FT,80000,US,0,US,L,STAFF,DATA ENGINEER,Americas,False
SE,FT,100000,US,0,US,L,STAFF,DATA SCIENTIST,Americas,False
SE,FT,221300,US,100,US,L,STAFF,OTHERS,Americas,False
SE,FT,148700,US,100,US,L,STAFF,OTHERS,Americas,False
EN,FT,30000,GB,100,GB,L,STAFF,ML/AI ENGINEER,Europe,False
EN,FT,28368,FR,50,FR,M,STAFF,DATA ANALYST,Europe,False
MI,FT,91118,GB,0,GB,M,STAFF,DATA ENGINEER,Europe,False
MI,FT,61566,GB,0,GB,M,STAFF,DATA ENGINEER,Europe,False
MI,FT,60938,DE,100,DE,S,STAFF,DATA SCIENTIST,Europe,False
SE,FT,249260,US,0,US,M,MANAGER,DATA SCIENTIST,Americas,False
SE,FT,185400,US,0,US,M,MANAGER,DATA SCIENTIST,Americas,False
SE,FT,170000,US,100,US,M,STAFF,DATA ENGINEER,Americas,False
MI,FT,80036,GB,50,GB,M,STAFF,DATA SCIENTIST,Europe,False
SE,FT,180000,US,100,US,M,STAFF,ML/AI ENGINEER,Americas,False
SE,FT,100000,US,100,US,M,STAFF,ML/AI ENGINEER,Americas,False
SE,FT,136260,US,100,US,M,STAFF,DATA ANALYST,Americas,False
SE,FT,200000,US,100,US,M,STAFF,DATA ENGINEER,Americas,False
MI,FT,135446,GB,0,GB,M,STAFF,DATA ENGINEER,Europe,False
MI,FT,104663,GB,0,GB,M,STAFF,DATA ENGINEER,Europe,False
SE,FT,117000,US,100,US,M,STAFF,DATA ANALYST,Americas,False
SE,FT,99450,US,100,US,M,STAFF,DATA ANALYST,Americas,False
EN,FT,129000,US,100,US,L,STAFF,DATA ENGINEER,Americas,False
EN,FT,86000,US,100,US,L,STAFF,DATA ENGINEER,Americas,False
SE,FT,160000,US,0,US,L,STAFF,DATA SCIENTIST,Americas,False
SE,FT,119300,US,0,US,L,STAFF,DATA SCIENTIST,Americas,False
SE,FT,100000,US,100,US,L,STAFF,DATA ANALYST,Americas,False
MI,FT,25000,TR,50,TR,M,STAFF,DATA SCIENTIST,Asia,False
MI,FT,65257,SG,50,SG,M,STAFF,DATA ANALYST,Asia,False
MI,FT,200000,US,100,US,M,STAFF,ML/AI ENGINEER,Americas,False
EN,FT,180000,US,100,US,L,STAFF,ML/AI ENGINEER,Americas,False
MI,FT,153000,US,100,US,L,STAFF,DATA SCIENTIST,Americas,False
MI,FT,22800,EG,100,EG,M,STAFF,ML/AI ENGINEER,Africa,False
SE,FT,160000,US,100,US,L,STAFF,DATA SCIENTIST,Americas,False
SE,FT,92000,US,100,US,L,STAFF,DATA SCIENTIST,Americas,False
SE,FT,202900,US,100,US,L,STAFF,ML/AI ENGINEER,Americas,False
SE,FT,131300,US,100,US,L,STAFF,ML/AI ENGINEER,Americas,False
EN,FT,22809,PT,100,PT,M,STAFF,DATA ANALYST,Europe,False
EN,FT,15000,ID,0,ID,L,STAFF,DATA ANALYST,Asia,False
SE,FT,133766,AU,100,AU,L,MANAGER,DATA SCIENTIST,Oceania,False
EN,FT,83000,US,0,US,L,STAFF,ML/AI ENGINEER,Americas,False
MI,FT,67723,GB,100,GB,M,STAFF,DATA ENGINEER,Europe,False
SE,FT,186000,US,0,US,M,STAFF,DATA SCIENTIST,Americas,False
SE,FT,148800,US,0,US,M,STAFF,DATA SCIENTIST,Americas,False
SE,FT,112900,US,0,US,M,STAFF,DATA ANALYST,Americas,False
SE,FT,90320,US,0,US,M,STAFF,DATA ANALYST,Americas,False
SE,FT,240000,US,0,US,M,STAFF,ML/AI ENGINEER,Americas,False
SE,FT,160000,US,0,US,M,STAFF,ML/AI ENGINEER,Americas,False
SE,FT,300000,US,100,US,M,MANAGER,DATA SCIENTIST,Americas,False
SE,FT,200000,US,100,US,M,MANAGER,DATA SCIENTIST,Americas,False
MI,FT,65666,DE,50,DE,S,STAFF,DATA ENGINEER,Europe,False
MI,FT,200000,IN,100,US,L,STAFF,ML/AI ENGINEER,Americas,True
MI,FT,116976,GB,0,GB,M,STAFF,ML/AI ENGINEER,Europe,False
MI,FT,92350,GB,0,GB,M,STAFF,ML/AI ENGINEER,Europe,False
MI,FT,120000,US,0,US,M,STAFF,ML/AI ENGINEER,Americas,False
SE,FT,145000,US,100,US,M,MANAGER,DATA ANALYST,Americas,False
SE,FT,105400,US,100,US,M,MANAGER,DATA ANALYST,Americas,False
EN,FT,49268,DE,0,DE,S,STAFF,DATA SCIENTIST,Europe,False
MI,FT,110820,GB,0,GB,M,STAFF,DATA ENGINEER,Europe,False
MI,FT,92350,GB,0,GB,M,STAFF,DATA ENGINEER,Europe,False
SE,FT,215300,US,100,US,L,STAFF,DATA SCIENTIST,Americas,False
SE,FT,158200,US,100,US,L,STAFF,DATA SCIENTIST,Americas,False
SE,FT,115934,US,0,US,M,STAFF,DATA ANALYST,Americas,False
SE,FT,81666,US,0,US,M,STAFF,DATA ANALYST,Americas,False
SE,FT,175000,US,100,US,M,STAFF,DATA ENGINEER,Americas,False
MI,FT,84053,FR,100,DE,M,STAFF,ML/AI ENGINEER,Europe,True
SE,FT,164000,US,0,US,M,STAFF,DATA ANALYST,Americas,False
SE,FT,132000,US,0,US,M,STAFF,DATA ANALYST,Americas,False
SE,FT,170000,US,100,US,M,STAFF,DATA SCIENTIST,Americas,False
MI,FT,52533,GR,0,GR,M,STAFF,DATA ENGINEER,Europe,False
EX,FT,115222,CA,100,CA,S,LEAD,DATA ENGINEER,Americas,False
SE,FT,208775,US,100,US,M,STAFF,DATA ARCHITECT,Americas,False
SE,FT,147800,US,100,US,M,STAFF,DATA ARCHITECT,Americas,False
SE,FT,136994,US,100,US,M,STAFF,DATA ENGINEER,Americas,False
SE,FT,101570,US,100,US,M,STAFF,DATA ENGINEER,Americas,False
SE,FT,128875,US,100,US,M,STAFF,DATA ANALYST,Americas,False
SE,FT,93700,US,100,US,M,STAFF,DATA ANALYST,Americas,False
EX,FT,76309,IN,50,IN,L,HEAD,ML/AI ENGINEER,Asia,False
EN,FT,35093,GB,100,GB,L,STAFF,ML/AI ENGINEER,Europe,False
SE,FT,183600,US,100,US,L,STAFF,DATA ENGINEER,Americas,False
SE,FT,100800,US,100,US,L,STAFF,DATA ENGINEER,Americas,False
MI,FT,49253,GB,100,GB,M,STAFF,DATA ANALYST,Europe,False
MI,FT,36940,GB,100,GB,M,STAFF,DATA ANALYST,Europe,False
MI,FT,42026,ES,100,ES,M,STAFF,DATA ANALYST,Europe,False
MI,FT,31520,ES,100,ES,M,STAFF,DATA ANALYST,Europe,False
MI,FT,84053,ES,100,ES,M,STAFF,DATA ENGINEER,Europe,False
MI,FT,73546,ES,100,ES,M,STAFF,DATA ENGINEER,Europe,False
MI,FT,98506,GB,100,GB,M,STAFF,DATA ENGINEER,Europe,False
MI,FT,86193,GB,100,GB,M,STAFF,DATA ENGINEER,Europe,False
MI,FT,84053,GR,100,GR,M,STAFF,DATA ENGINEER,Europe,False
MI,FT,73546,GR,100,GR,M,STAFF,DATA ENGINEER,Europe,False
SE,FT,189650,US,0,US,M,STAFF,ML/AI ENGINEER,Americas,False
SE,FT,164996,US,0,US,M,STAFF,ML/AI ENGINEER,Americas,False
MI,FT,42026,GR,100,GR,M,STAFF,DATA ANALYST,Europe,False
MI,FT,31520,GR,100,GR,M,STAFF,DATA ANALYST,Europe,False
MI,FT,92350,GB,100,GB,M,STAFF,DATA ENGINEER,Europe,False
SE,FT,215300,US,0,US,L,STAFF,DATA SCIENTIST,Americas,False
MI,FT,63040,ES,100,ES,M,STAFF,DATA ENGINEER,Europe,False
MI,FT,47280,ES,100,ES,M,STAFF,DATA ENGINEER,Europe,False
SE,FT,260000,US,100,US,M,STAFF,DATA SCIENTIST,Americas,False
SE,FT,180000,US,100,US,M,STAFF,DATA SCIENTIST,Americas,False
MI,FT,67723,GB,0,GB,M,STAFF,DATA SCIENTIST,Europe,False
MI,FT,43096,GB,0,GB,M,STAFF,DATA SCIENTIST,Europe,False
MI,FT,63040,GR,100,GR,M,STAFF,DATA ENGINEER,Europe,False
MI,FT,47280,GR,100,GR,M,STAFF,DATA ENGINEER,Europe,False
MI,FT,73880,GB,100,GB,M,STAFF,DATA ENGINEER,Europe,False
MI,FT,55410,GB,100,GB,M,STAFF,DATA ENGINEER,Europe,False
MI,FT,51064,IT,50,IT,L,STAFF,ML/AI ENGINEER,Europe,False
SE,FT,60000,AR,100,MX,L,STAFF,DATA SCIENTIST,Americas,True
MI,FT,82900,US,0,US,M,STAFF,DATA ENGINEER,Americas,False
MI,FT,63900,US,0,US,M,STAFF,DATA ENGINEER,Americas,False
MI,FT,160000,US,100,US,L,STAFF,ML/AI ENGINEER,Americas,False
MI,FT,112300,US,100,US,L,STAFF,ML/AI ENGINEER,Americas,False
MI,FT,241000,US,100,US,M,MANAGER,DATA SCIENTIST,Americas,False
MI,FT,159000,US,100,US,M,MANAGER,DATA SCIENTIST,Americas,False
SE,FT,180000,US,0,US,M,STAFF,DATA SCIENTIST,Americas,False
SE,FT,80000,US,0,US,M,STAFF,DATA SCIENTIST,Americas,False
MI,FT,58000,US,0,US,S,STAFF,DATA ANALYST,Americas,False
SE,FT,136000,US,0,US,M,STAFF,DATA ENGINEER,Americas,False
SE,FT,108800,US,0,US,M,STAFF,DATA ENGINEER,Americas,False
EX,FT,242000,US,100,US,M,STAFF,DATA ENGINEER,Americas,False
EX,FT,200000,US,100,US,M,STAFF,DATA ENGINEER,Americas,False
MI,FT,61566,GB,0,GB,M,STAFF,DATA SCIENTIST,Europe,False
MI,FT,36940,GB,0,GB,M,STAFF,DATA SCIENTIST,Europe,False
MI,FT,73880,GB,0,GB,M,STAFF,DATA ENGINEER,Europe,False
MI,FT,49253,GB,0,GB,M,STAFF,DATA ENGINEER,Europe,False
SE,FT,165220,US,100,US,M,STAFF,DATA SCIENTIST,Americas,False
